stock,year,label
GPIC,2014,1
GPIC,2015,2
GPIC,2016,2
GPIC,2017,1
MMP,2014,2
MMP,2015,0
MMP,2016,2
MMP,2017,1
LITB,2014,0
LITB,2015,0
LITB,2016,1
LITB,2017,0
SMRT,2014,1
SMRT,2015,0
SMRT,2016,0
SMRT,2017,0
PENN,2014,1
PENN,2015,2
PENN,2016,0
PENN,2017,2
XCRA,2014,2
XCRA,2015,0
XCRA,2016,2
XCRA,2017,2
TNC,2014,2
TNC,2015,0
TNC,2016,2
TNC,2017,0
BBW,2014,2
BBW,2015,0
BBW,2016,1
BBW,2017,0
CVLY,2014,1
CVLY,2015,2
CVLY,2016,2
CVLY,2017,2
KPTI,2014,2
KPTI,2015,0
KPTI,2016,0
KPTI,2017,2
CYAN,2014,2
CYAN,2015,0
CYAN,2016,0
CYAN,2017,1
MHO,2014,1
MHO,2015,1
MHO,2016,2
MHO,2017,2
PCO,2014,0
PCO,2015,0
PCO,2016,2
PCO,2017,1
SRLP,2014,2
SRLP,2015,1
SRLP,2016,2
SRLP,2017,1
PRLB,2014,1
PRLB,2015,1
PRLB,2016,0
PRLB,2017,2
NFEC,2014,1
NFEC,2015,0
NFEC,2016,1
NFEC,2017,2
CNX,2014,1
CNX,2015,0
CNX,2016,2
CNX,2017,1
MOC,2014,0
MOC,2015,2
MOC,2016,2
MOC,2017,2
SRE,2014,2
SRE,2015,0
SRE,2016,2
SRE,2017,2
ETFC,2014,2
ETFC,2015,2
ETFC,2016,2
ETFC,2017,2
CCM,2014,2
CCM,2015,1
CCM,2016,1
CCM,2017,0
GRVY,2014,0
GRVY,2015,0
GRVY,2016,2
GRVY,2017,2
PFIE,2014,0
PFIE,2015,0
PFIE,2016,2
PFIE,2017,2
ADMA,2014,0
ADMA,2015,0
ADMA,2016,0
ADMA,2017,0
VRTX,2014,2
VRTX,2015,1
VRTX,2016,0
VRTX,2017,2
URBN,2014,1
URBN,2015,0
URBN,2016,2
URBN,2017,0
TTP,2014,2
TTP,2015,0
TTP,2016,2
TTP,2017,0
SNI,2014,0
SNI,2015,0
SNI,2016,2
SNI,2017,2
URI,2014,2
URI,2015,0
URI,2016,2
URI,2017,2
NLST,2014,1
NLST,2015,2
NLST,2016,2
NLST,2017,0
DCM,2014,0
DCM,2015,2
DCM,2016,2
DCM,2017,2
FLWS,2014,2
FLWS,2015,1
FLWS,2016,2
FLWS,2017,0
RBC,2014,1
RBC,2015,0
RBC,2016,2
RBC,2017,2
CBAY,2014,2
CBAY,2015,0
CBAY,2016,1
CBAY,2017,2
CNQ,2014,1
CNQ,2015,0
CNQ,2016,2
CNQ,2017,2
USDP,2014,0
USDP,2015,0
USDP,2016,2
USDP,2017,0
NYCB,2014,1
NYCB,2015,1
NYCB,2016,1
NYCB,2017,0
SOL,2014,0
SOL,2015,2
SOL,2016,0
SOL,2017,0
NAV,2014,0
NAV,2015,0
NAV,2016,2
NAV,2017,2
SQBG,2014,2
SQBG,2015,0
SQBG,2016,0
SQBG,2017,0
HAFC,2014,1
HAFC,2015,2
HAFC,2016,2
HAFC,2017,0
TCO,2014,2
TCO,2015,1
TCO,2016,1
TCO,2017,0
CHFN,2014,1
CHFN,2015,2
CHFN,2016,2
CHFN,2017,1
CSGP,2014,1
CSGP,2015,2
CSGP,2016,1
CSGP,2017,2
TG,2014,0
TG,2015,0
TG,2016,2
TG,2017,0
PETX,2014,1
PETX,2015,0
PETX,2016,2
PETX,2017,1
MSM,2014,1
MSM,2015,0
MSM,2016,2
MSM,2017,0
KBH,2014,1
KBH,2015,0
KBH,2016,2
KBH,2017,2
MGA,2014,2
MGA,2015,0
MGA,2016,2
MGA,2017,2
GBCI,2014,1
GBCI,2015,1
GBCI,2016,2
GBCI,2017,1
NC,2014,1
NC,2015,0
NC,2016,2
NC,2017,2
GFA,2014,0
GFA,2015,0
GFA,2016,1
GFA,2017,0
ACGL,2014,1
ACGL,2015,2
ACGL,2016,2
ACGL,2017,2
SRDX,2014,1
SRDX,2015,1
SRDX,2016,2
SRDX,2017,2
ARNA,2014,0
ARNA,2015,0
ARNA,2016,0
ARNA,2017,2
SUPN,2014,1
SUPN,2015,2
SUPN,2016,2
SUPN,2017,2
MTN,2014,2
MTN,2015,2
MTN,2016,2
MTN,2017,2
LOV,2014,0
LOV,2015,1
LOV,2016,0
LOV,2017,1
WSO,2014,2
WSO,2015,2
WSO,2016,2
WSO,2017,2
DB,2014,0
DB,2015,0
DB,2016,0
DB,2017,1
WABC,2014,1
WABC,2015,1
WABC,2016,2
WABC,2017,0
EVEP,2014,0
EVEP,2015,0
EVEP,2016,0
EVEP,2017,0
LOPE,2014,1
LOPE,2015,0
LOPE,2016,2
LOPE,2017,2
AHT,2014,2
AHT,2015,0
AHT,2016,2
AHT,2017,0
KALU,2014,1
KALU,2015,2
KALU,2016,1
KALU,2017,2
HYH,2014,2
HYH,2015,0
HYH,2016,2
HYH,2017,2
UFCS,2014,2
UFCS,2015,2
UFCS,2016,2
UFCS,2017,1
SXCP,2014,1
SXCP,2015,0
SXCP,2016,2
SXCP,2017,1
LWAY,2014,2
LWAY,2015,0
LWAY,2016,1
LWAY,2017,0
AQXP,2014,0
AQXP,2015,2
AQXP,2016,2
AQXP,2017,0
CVLT,2014,0
CVLT,2015,0
CVLT,2016,2
CVLT,2017,1
NML,2014,1
NML,2015,0
NML,2016,2
NML,2017,1
UHT,2014,2
UHT,2015,1
UHT,2016,2
UHT,2017,2
OSK,2014,1
OSK,2015,0
OSK,2016,2
OSK,2017,2
KIN,2014,0
KIN,2015,0
KIN,2016,2
KIN,2017,2
CALA,2014,2
CALA,2015,0
CALA,2016,0
CALA,2017,2
NGHC,2014,2
NGHC,2015,2
NGHC,2016,2
NGHC,2017,0
EMAN,2014,0
EMAN,2015,0
EMAN,2016,2
EMAN,2017,0
CUB,2014,1
CUB,2015,0
CUB,2016,1
CUB,2017,1
XOXO,2014,2
XOXO,2015,0
XOXO,2016,2
XOXO,2017,1
GPX,2014,2
GPX,2015,0
GPX,2016,2
GPX,2017,0
CIA,2014,0
CIA,2015,1
CIA,2016,2
CIA,2017,0
PDP,2014,2
PDP,2015,1
PDP,2016,1
PDP,2017,2
SRNE,2014,2
SRNE,2015,0
SRNE,2016,0
SRNE,2017,0
KOS,2014,0
KOS,2015,0
KOS,2016,2
KOS,2017,2
REPH,2014,0
REPH,2015,2
REPH,2016,1
REPH,2017,1
BMO,2014,2
BMO,2015,0
BMO,2016,2
BMO,2017,2
MNGA,2014,2
MNGA,2015,2
MNGA,2016,0
MNGA,2017,0
WPRT,2014,0
WPRT,2015,0
WPRT,2016,0
WPRT,2017,2
MO,2014,2
MO,2015,2
MO,2016,2
MO,2017,1
CALI,2014,0
CALI,2015,2
CALI,2016,2
CALI,2017,0
EVOL,2014,1
EVOL,2015,0
EVOL,2016,0
EVOL,2017,1
AGIO,2014,2
AGIO,2015,0
AGIO,2016,0
AGIO,2017,2
RNET,2014,1
RNET,2015,0
RNET,2016,1
RNET,2017,0
VOD,2014,0
VOD,2015,1
VOD,2016,0
VOD,2017,2
ECR,2014,0
ECR,2015,0
ECR,2016,2
ECR,2017,1
SO,2014,2
SO,2015,1
SO,2016,1
SO,2017,1
SABR,2014,2
SABR,2015,2
SABR,2016,1
SABR,2017,0
HEI,2014,1
HEI,2015,1
HEI,2016,2
HEI,2017,2
GLT,2014,1
GLT,2015,0
GLT,2016,2
GLT,2017,0
PVH,2014,1
PVH,2015,0
PVH,2016,2
PVH,2017,2
RELV,2014,0
RELV,2015,0
RELV,2016,2
RELV,2017,2
ADP,2014,2
ADP,2015,1
ADP,2016,2
ADP,2017,1
BTE,2014,0
BTE,2015,0
BTE,2016,2
BTE,2017,0
MAN,2014,0
MAN,2015,2
MAN,2016,2
MAN,2017,2
KOF,2014,0
KOF,2015,0
KOF,2016,1
KOF,2017,2
ACIW,2014,1
ACIW,2015,1
ACIW,2016,0
ACIW,2017,2
GLBS,2014,0
GLBS,2015,0
GLBS,2016,2
GLBS,2017,0
ITRI,2014,1
ITRI,2015,0
ITRI,2016,2
ITRI,2017,1
CMC,2014,0
CMC,2015,0
CMC,2016,2
CMC,2017,0
TRV,2014,2
TRV,2015,1
TRV,2016,2
TRV,2017,2
TOWN,2014,1
TOWN,2015,2
TOWN,2016,2
TOWN,2017,1
MXL,2014,0
MXL,2015,2
MXL,2016,2
MXL,2017,2
BPL,2014,2
BPL,2015,1
BPL,2016,1
BPL,2017,0
KEG,2016,1
KEG,2017,0
VLRS,2014,0
VLRS,2015,2
VLRS,2016,1
VLRS,2017,0
LVNTA,2014,2
LVNTA,2015,2
LVNTA,2016,1
LVNTA,2017,2
ULTI,2014,1
ULTI,2015,2
ULTI,2016,1
ULTI,2017,1
MG,2014,0
MG,2015,1
MG,2016,2
MG,2017,0
PMBC,2014,2
PMBC,2015,1
PMBC,2016,1
PMBC,2017,2
GLNG,2014,1
GLNG,2015,0
GLNG,2016,2
GLNG,2017,1
WIN,2014,2
WIN,2015,0
WIN,2016,2
WIN,2017,0
VALU,2014,2
VALU,2015,0
VALU,2016,2
VALU,2017,1
INBK,2014,0
INBK,2015,2
INBK,2016,2
INBK,2017,2
EFII,2014,2
EFII,2015,2
EFII,2016,1
EFII,2017,0
NVO,2014,2
NVO,2015,2
NVO,2016,0
NVO,2017,2
EGO,2014,1
EGO,2015,0
EGO,2016,1
EGO,2017,0
UA,2016,0
UA,2017,0
AVB,2014,2
AVB,2015,2
AVB,2016,1
AVB,2017,1
LMRK,2014,0
LMRK,2015,1
LMRK,2016,2
LMRK,2017,2
CUO,2014,0
CUO,2015,1
CUO,2016,2
CUO,2017,0
RLI,2014,2
RLI,2015,2
RLI,2016,2
RLI,2017,1
SENEA,2014,0
SENEA,2015,1
SENEA,2016,2
SENEA,2017,0
ERA,2014,0
ERA,2015,0
ERA,2016,2
ERA,2017,0
AAN,2014,1
AAN,2015,0
AAN,2016,2
AAN,2017,2
CVRR,2014,0
CVRR,2015,2
CVRR,2016,0
CVRR,2017,2
GLP,2014,1
GLP,2015,0
GLP,2016,2
GLP,2017,1
FNSR,2014,0
FNSR,2015,0
FNSR,2016,2
FNSR,2017,0
HFWA,2014,1
HFWA,2015,2
HFWA,2016,2
HFWA,2017,2
JBSS,2014,2
JBSS,2015,2
JBSS,2016,2
JBSS,2017,0
AMAT,2014,2
AMAT,2015,0
AMAT,2016,2
AMAT,2017,2
GNW,2014,0
GNW,2015,0
GNW,2016,1
GNW,2017,1
ATRC,2014,2
ATRC,2015,2
ATRC,2016,1
ATRC,2017,1
SPR,2014,2
SPR,2015,2
SPR,2016,2
SPR,2017,2
ORLY,2014,2
ORLY,2015,2
ORLY,2016,2
ORLY,2017,0
SMFG,2014,0
SMFG,2015,1
SMFG,2016,1
SMFG,2017,1
ICFI,2014,2
ICFI,2015,0
ICFI,2016,2
ICFI,2017,1
HIG,2014,2
HIG,2015,1
HIG,2016,2
HIG,2017,2
CVGI,2014,1
CVGI,2015,0
CVGI,2016,2
CVGI,2017,2
CEN,2014,1
CEN,2015,0
CEN,2016,2
CEN,2017,0
KOP,2014,0
KOP,2015,0
KOP,2016,2
KOP,2017,2
BAH,2014,2
BAH,2015,2
BAH,2016,2
BAH,2017,1
NRG,2014,1
NRG,2015,0
NRG,2016,1
NRG,2017,2
SBLK,2014,0
SBLK,2015,0
SBLK,2016,2
SBLK,2017,2
RMCF,2014,2
RMCF,2015,0
RMCF,2016,1
RMCF,2017,2
SNP,2014,1
SNP,2015,0
SNP,2016,2
SNP,2017,1
BSFT,2014,1
BSFT,2015,2
BSFT,2016,2
BSFT,2017,2
CYTK,2014,2
CYTK,2015,2
CYTK,2016,2
CYTK,2017,1
AEE,2014,2
AEE,2015,1
AEE,2016,2
AEE,2017,2
SPAR,2014,0
SPAR,2015,0
SPAR,2016,2
SPAR,2017,2
RIG,2014,0
RIG,2015,0
RIG,2016,2
RIG,2017,0
RDUS,2014,2
RDUS,2015,2
RDUS,2016,0
RDUS,2017,0
NEU,2014,2
NEU,2015,1
NEU,2016,2
NEU,2017,1
PHG,2014,0
PHG,2015,0
PHG,2016,2
PHG,2017,2
TROW,2014,1
TROW,2015,0
TROW,2016,2
TROW,2017,2
HUBG,2014,1
HUBG,2015,0
HUBG,2016,2
HUBG,2017,1
WEBK,2014,1
WEBK,2015,1
WEBK,2016,2
WEBK,2017,1
GOL,2014,2
GOL,2015,0
GOL,2016,2
GOL,2017,2
NHI,2014,2
NHI,2015,1
NHI,2016,2
NHI,2017,1
PESI,2014,2
PESI,2015,0
PESI,2016,1
PESI,2017,1
PBIP,2014,2
PBIP,2015,2
PBIP,2016,2
PBIP,2017,1
IART,2014,2
IART,2015,2
IART,2016,2
IART,2017,2
GWB,2014,2
GWB,2015,2
GWB,2016,2
GWB,2017,0
ACC,2014,2
ACC,2015,1
ACC,2016,2
ACC,2017,0
K,2014,2
K,2015,2
K,2016,1
K,2017,1
BAX,2014,1
BAX,2015,1
BAX,2016,2
BAX,2017,2
EXPE,2014,2
EXPE,2015,2
EXPE,2016,1
EXPE,2017,1
TICC,2014,0
TICC,2015,1
TICC,2016,2
TICC,2017,1
BRKL,2014,2
BRKL,2015,2
BRKL,2016,2
BRKL,2017,1
RPM,2014,2
RPM,2015,0
RPM,2016,2
RPM,2017,1
LXU,2014,0
LXU,2015,0
LXU,2016,2
LXU,2017,0
POOL,2014,2
POOL,2015,2
POOL,2016,2
POOL,2017,2
STBA,2014,2
STBA,2015,1
STBA,2016,2
STBA,2017,1
CRCM,2014,0
CRCM,2015,1
CRCM,2016,2
CRCM,2017,2
NCLH,2014,2
NCLH,2015,2
NCLH,2016,0
NCLH,2017,2
ADTN,2014,0
ADTN,2015,0
ADTN,2016,2
ADTN,2017,1
AEZS,2014,0
AEZS,2015,0
AEZS,2016,0
AEZS,2017,0
HCP,2014,2
HCP,2015,1
HCP,2016,0
HCP,2017,1
CLSN,2014,0
CLSN,2015,0
CLSN,2016,0
CLSN,2017,0
RPRX,2014,0
RPRX,2015,0
RPRX,2016,1
RPRX,2017,0
COLM,2014,2
COLM,2015,2
COLM,2016,2
COLM,2017,2
CTSO,2014,2
CTSO,2015,0
CTSO,2016,1
CTSO,2017,2
MTSC,2014,1
MTSC,2015,0
MTSC,2016,1
MTSC,2017,1
IRMD,2014,2
IRMD,2015,2
IRMD,2016,0
IRMD,2017,2
AVEO,2014,0
AVEO,2015,2
AVEO,2016,0
AVEO,2017,2
ATVI,2014,2
ATVI,2015,2
ATVI,2016,1
ATVI,2017,2
BKS,2014,2
BKS,2015,0
BKS,2016,2
BKS,2017,0
PSL,2014,2
PSL,2015,2
PSL,2016,1
PSL,2017,2
IMDZ,2014,2
IMDZ,2015,0
IMDZ,2016,0
IMDZ,2017,1
AWR,2014,2
AWR,2015,2
AWR,2016,2
AWR,2017,2
IDRA,2014,1
IDRA,2015,0
IDRA,2016,0
IDRA,2017,2
GIII,2014,2
GIII,2015,0
GIII,2016,0
GIII,2017,0
GRPN,2014,0
GRPN,2015,0
GRPN,2016,2
GRPN,2017,2
BHE,2014,2
BHE,2015,0
BHE,2016,2
BHE,2017,1
MODN,2014,1
MODN,2015,1
MODN,2016,0
MODN,2017,2
SVVC,2014,1
SVVC,2015,0
SVVC,2016,1
SVVC,2017,1
WEN,2014,1
WEN,2015,2
WEN,2016,2
WEN,2017,1
CBLI,2014,0
CBLI,2015,0
CBLI,2016,0
CBLI,2017,2
RBCAA,2014,1
RBCAA,2015,2
RBCAA,2016,2
RBCAA,2017,1
LBRDA,2014,1
LBRDA,2015,1
LBRDA,2016,2
LBRDA,2017,2
PBFX,2014,0
PBFX,2015,1
PBFX,2016,1
PBFX,2017,2
CUBI,2014,1
CUBI,2015,2
CUBI,2016,2
CUBI,2017,0
NXTD,2014,0
NXTD,2015,0
NXTD,2016,0
NXTD,2017,0
ATRS,2014,0
ATRS,2015,0
ATRS,2016,2
ATRS,2017,0
VRA,2014,0
VRA,2015,0
VRA,2016,0
VRA,2017,0
IBKR,2014,2
IBKR,2015,2
IBKR,2016,0
IBKR,2017,2
ANH,2014,2
ANH,2015,1
ANH,2016,2
ANH,2017,2
FTNT,2014,2
FTNT,2015,1
FTNT,2016,1
FTNT,2017,2
TOWR,2014,2
TOWR,2015,2
TOWR,2016,1
TOWR,2017,2
DK,2014,0
DK,2015,0
DK,2016,1
DK,2017,2
NEWS,2014,0
NEWS,2015,0
NEWS,2016,2
NEWS,2017,2
EMR,2014,1
EMR,2015,0
EMR,2016,2
EMR,2017,2
CRF,2014,1
CRF,2015,1
CRF,2016,2
CRF,2017,2
IFF,2014,2
IFF,2015,2
IFF,2016,1
IFF,2017,2
ASR,2014,1
ASR,2015,2
ASR,2016,1
ASR,2017,2
VGZ,2014,0
VGZ,2015,1
VGZ,2016,2
VGZ,2017,0
OZRK,2014,2
OZRK,2015,2
OZRK,2016,2
OZRK,2017,0
PLT,2014,2
PLT,2015,1
PLT,2016,2
PLT,2017,1
HTZ,2014,0
HTZ,2015,0
HTZ,2016,0
HTZ,2017,0
LPL,2014,2
LPL,2015,0
LPL,2016,2
LPL,2017,1
TCX,2014,2
TCX,2015,2
TCX,2016,2
TCX,2017,2
NGG,2014,2
NGG,2015,1
NGG,2016,0
NGG,2017,1
NBHC,2014,1
NBHC,2015,2
NBHC,2016,2
NBHC,2017,1
LVLT,2014,2
LVLT,2015,2
LVLT,2016,1
LVLT,2017,1
BSBR,2014,1
BSBR,2015,0
BSBR,2016,2
BSBR,2017,1
AMPE,2014,0
AMPE,2015,1
AMPE,2016,0
AMPE,2017,2
GBR,2014,0
GBR,2015,0
GBR,2016,2
GBR,2017,0
IMO,2014,1
IMO,2015,0
IMO,2016,1
IMO,2017,1
KSU,2014,1
KSU,2015,0
KSU,2016,2
KSU,2017,2
ORRF,2014,1
ORRF,2015,1
ORRF,2016,2
ORRF,2017,2
CZWI,2014,2
CZWI,2015,1
CZWI,2016,2
CZWI,2017,1
RTEC,2014,0
RTEC,2015,2
RTEC,2016,2
RTEC,2017,2
KNOP,2014,0
KNOP,2015,0
KNOP,2016,2
KNOP,2017,1
SFNC,2014,2
SFNC,2015,2
SFNC,2016,2
SFNC,2017,0
MNTX,2014,0
MNTX,2015,0
MNTX,2016,2
MNTX,2017,2
WPCS,2014,0
WPCS,2015,0
WPCS,2016,1
WPCS,2017,2
IHC,2014,1
IHC,2015,1
IHC,2016,2
IHC,2017,2
NVDA,2014,2
NVDA,2015,2
NVDA,2016,2
NVDA,2017,2
NWY,2014,0
NWY,2015,0
NWY,2016,1
NWY,2017,0
PLBC,2014,2
PLBC,2015,1
PLBC,2016,2
PLBC,2017,2
CDW,2014,2
CDW,2015,2
CDW,2016,2
CDW,2017,2
STI,2014,2
STI,2015,1
STI,2016,2
STI,2017,1
EVHC,2014,1
EVHC,2015,0
EVHC,2016,0
EVHC,2017,0
AAME,2014,1
AAME,2015,2
AAME,2016,0
AAME,2017,0
VRSN,2014,1
VRSN,2015,2
VRSN,2016,1
VRSN,2017,2
HT,2014,2
HT,2015,0
HT,2016,1
HT,2017,0
AMED,2014,2
AMED,2015,2
AMED,2016,1
AMED,2017,2
TREX,2014,2
TREX,2015,0
TREX,2016,2
TREX,2017,2
A,2014,1
A,2015,1
A,2016,2
A,2017,2
UFPT,2014,1
UFPT,2015,1
UFPT,2016,1
UFPT,2017,1
USLM,2014,2
USLM,2015,0
USLM,2016,2
USLM,2017,2
BFS,2014,2
BFS,2015,1
BFS,2016,2
BFS,2017,1
PRSS,2014,0
PRSS,2015,2
PRSS,2016,0
PRSS,2017,0
QTM,2014,2
QTM,2015,0
QTM,2016,1
QTM,2017,0
FNV,2014,2
FNV,2015,1
FNV,2016,2
FNV,2017,2
TITN,2014,0
TITN,2015,0
TITN,2016,2
TITN,2017,1
BBVA,2014,0
BBVA,2015,0
BBVA,2016,1
BBVA,2017,2
WHF,2014,0
WHF,2015,1
WHF,2016,2
WHF,2017,2
OI,2014,0
OI,2015,0
OI,2016,1
OI,2017,2
BCOR,2014,0
BCOR,2015,0
BCOR,2016,2
BCOR,2017,2
EXEL,2014,0
EXEL,2015,2
EXEL,2016,2
EXEL,2017,2
POL,2014,1
POL,2015,0
POL,2016,1
POL,2017,2
AES,2014,1
AES,2015,0
AES,2016,2
AES,2017,1
MARA,2014,2
MARA,2015,0
MARA,2016,1
MARA,2017,0
GPL,2014,0
GPL,2015,0
GPL,2016,2
GPL,2017,0
CPLA,2014,2
CPLA,2015,0
CPLA,2016,2
CPLA,2017,1
AEY,2014,1
AEY,2015,0
AEY,2016,1
AEY,2017,0
JCOM,2014,2
JCOM,2015,2
JCOM,2016,1
JCOM,2017,1
LSBK,2014,2
LSBK,2015,1
LSBK,2016,2
LSBK,2017,1
CFX,2014,0
CFX,2015,0
CFX,2016,2
CFX,2017,1
TOPS,2014,0
TOPS,2015,0
TOPS,2016,0
TOPS,2017,0
MTH,2014,0
MTH,2015,1
MTH,2016,1
MTH,2017,2
HOLI,2014,2
HOLI,2015,1
HOLI,2016,0
HOLI,2017,2
AHH,2014,1
AHH,2015,2
AHH,2016,2
AHH,2017,1
FARM,2014,2
FARM,2015,2
FARM,2016,2
FARM,2017,0
HFBC,2014,2
HFBC,2015,1
HFBC,2016,2
HFBC,2017,1
EVTC,2014,0
EVTC,2015,0
EVTC,2016,2
EVTC,2017,0
WLK,2014,1
WLK,2015,0
WLK,2016,1
WLK,2017,2
ENLK,2014,2
ENLK,2015,0
ENLK,2016,2
ENLK,2017,1
MIDD,2014,2
MIDD,2015,1
MIDD,2016,2
MIDD,2017,0
MNTA,2014,0
MNTA,2015,2
MNTA,2016,1
MNTA,2017,0
PRAN,2014,0
PRAN,2015,0
PRAN,2016,0
PRAN,2017,2
DAX,2014,1
DAX,2015,1
DAX,2016,1
DAX,2017,2
PDFS,2014,0
PDFS,2015,0
PDFS,2016,2
PDFS,2017,0
AXS,2014,2
AXS,2015,2
AXS,2016,2
AXS,2017,0
BCOV,2014,0
BCOV,2015,0
BCOV,2016,2
BCOV,2017,0
TMO,2014,2
TMO,2015,2
TMO,2016,1
TMO,2017,2
AMOV,2014,1
AMOV,2015,0
AMOV,2016,1
AMOV,2017,2
NYNY,2014,2
NYNY,2015,0
NYNY,2016,2
NYNY,2017,1
JOB,2014,2
JOB,2015,0
JOB,2016,0
JOB,2017,0
CUBA,2014,2
CUBA,2015,0
CUBA,2016,1
CUBA,2017,1
TRUP,2014,0
TRUP,2015,2
TRUP,2016,2
TRUP,2017,2
AU,2014,0
AU,2015,0
AU,2016,2
AU,2017,0
MT,2014,0
MT,2015,0
MT,2016,2
MT,2017,2
PDCO,2014,2
PDCO,2015,1
PDCO,2016,1
PDCO,2017,0
MDRX,2014,0
MDRX,2015,2
MDRX,2016,0
MDRX,2017,2
RDHL,2014,1
RDHL,2015,1
RDHL,2016,0
RDHL,2017,0
TLP,2014,0
TLP,2015,0
TLP,2016,2
TLP,2017,1
AHL,2014,2
AHL,2015,2
AHL,2016,2
AHL,2017,0
CTHR,2014,0
CTHR,2015,0
CTHR,2016,1
CTHR,2017,1
NEP,2014,1
NEP,2015,1
NEP,2016,1
NEP,2017,2
JJSF,2014,2
JJSF,2015,1
JJSF,2016,2
JJSF,2017,1
LZB,2014,0
LZB,2015,1
LZB,2016,2
LZB,2017,0
VIPS,2014,2
VIPS,2015,0
VIPS,2016,0
VIPS,2017,0
SDLP,2014,0
SDLP,2015,0
SDLP,2016,2
SDLP,2017,1
LEG,2014,2
LEG,2015,1
LEG,2016,2
LEG,2017,1
HPJ,2014,2
HPJ,2015,0
HPJ,2016,0
HPJ,2017,2
MEI,2014,1
MEI,2015,0
MEI,2016,2
MEI,2017,2
HBIO,2014,2
HBIO,2015,0
HBIO,2016,1
HBIO,2017,2
NSEC,2014,2
NSEC,2015,2
NSEC,2016,2
NSEC,2017,0
SSYS,2014,0
SSYS,2015,0
SSYS,2016,0
SSYS,2017,2
BDSI,2014,2
BDSI,2015,0
BDSI,2016,0
BDSI,2017,2
BXP,2014,2
BXP,2015,1
BXP,2016,1
BXP,2017,1
ESEA,2014,0
ESEA,2015,0
ESEA,2016,0
ESEA,2017,2
PNTR,2014,0
PNTR,2015,0
PNTR,2016,2
PNTR,2017,2
ASGN,2014,1
ASGN,2015,2
ASGN,2016,1
ASGN,2017,2
GALT,2014,0
GALT,2015,0
GALT,2016,0
GALT,2017,2
KTWO,2014,2
KTWO,2015,1
KTWO,2016,1
KTWO,2017,1
RMTI,2014,1
RMTI,2015,1
RMTI,2016,0
RMTI,2017,1
FFG,2014,2
FFG,2015,2
FFG,2016,2
FFG,2017,1
HCC,2017,2
SFUN,2014,0
SFUN,2015,1
SFUN,2016,0
SFUN,2017,2
SIVB,2014,2
SIVB,2015,1
SIVB,2016,2
SIVB,2017,2
BBSI,2014,0
BBSI,2015,2
BBSI,2016,2
BBSI,2017,1
TLK,2014,2
TLK,2015,1
TLK,2016,2
TLK,2017,1
TRI,2014,2
TRI,2015,1
TRI,2016,2
TRI,2017,1
CVCY,2014,1
CVCY,2015,1
CVCY,2016,2
CVCY,2017,1
TCS,2014,0
TCS,2015,0
TCS,2016,0
TCS,2017,0
DIT,2014,1
DIT,2015,1
DIT,2016,2
DIT,2017,0
KGJI,2014,0
KGJI,2015,0
KGJI,2016,2
KGJI,2017,2
AGCO,2014,0
AGCO,2015,1
AGCO,2016,2
AGCO,2017,2
CONE,2014,2
CONE,2015,2
CONE,2016,2
CONE,2017,2
IVAL,2014,1
IVAL,2015,1
IVAL,2016,2
IVAL,2017,2
CBPX,2014,2
CBPX,2015,1
CBPX,2016,2
CBPX,2017,2
OCLR,2014,0
OCLR,2015,2
OCLR,2016,2
OCLR,2017,0
BBX,2017,2
ABAX,2014,2
ABAX,2015,1
ABAX,2016,1
ABAX,2017,0
XNY,2014,0
XNY,2015,0
XNY,2016,0
XNY,2017,1
ACTG,2014,2
ACTG,2015,0
ACTG,2016,2
ACTG,2017,0
MU,2014,2
MU,2015,0
MU,2016,2
MU,2017,2
ICD,2014,0
ICD,2015,1
ICD,2016,2
ICD,2017,0
CY,2014,2
CY,2015,0
CY,2016,2
CY,2017,2
SMED,2014,1
SMED,2015,2
SMED,2016,0
SMED,2017,1
SSFN,2014,1
SSFN,2015,2
SSFN,2016,2
SSFN,2017,1
MXWL,2014,2
MXWL,2015,0
MXWL,2016,0
MXWL,2017,1
NVAX,2014,2
NVAX,2015,2
NVAX,2016,0
NVAX,2017,0
HIVE,2014,0
HIVE,2015,1
HIVE,2016,2
HIVE,2017,0
THC,2014,2
THC,2015,0
THC,2016,0
THC,2017,0
USNA,2014,2
USNA,2015,2
USNA,2016,1
USNA,2017,1
ULBI,2014,0
ULBI,2015,2
ULBI,2016,0
ULBI,2017,2
SRC,2014,2
SRC,2015,0
SRC,2016,2
SRC,2017,0
TRCB,2014,2
TRCB,2015,2
TRCB,2016,2
TRCB,2017,2
CRR,2014,0
CRR,2015,0
CRR,2016,0
CRR,2017,0
AXR,2014,0
AXR,2015,2
AXR,2016,2
AXR,2017,1
TROV,2014,0
TROV,2015,2
TROV,2016,0
TROV,2017,0
ANTH,2014,0
ANTH,2015,2
ANTH,2016,0
ANTH,2017,0
TD,2014,1
TD,2015,0
TD,2016,2
TD,2017,2
OC,2014,0
OC,2015,2
OC,2016,2
OC,2017,2
TCFC,2014,1
TCFC,2015,1
TCFC,2016,2
TCFC,2017,2
AGII,2014,2
AGII,2015,2
AGII,2016,2
AGII,2017,1
KMI,2014,2
KMI,2015,0
KMI,2016,2
KMI,2017,0
BOCH,2014,1
BOCH,2015,2
BOCH,2016,2
BOCH,2017,2
DXYN,2014,0
DXYN,2015,0
DXYN,2016,0
DXYN,2017,1
PACW,2014,2
PACW,2015,1
PACW,2016,2
